Time,buy_orders,sell_orders
2024-10-14 08:35:11,376,196
2024-10-14 08:35:12,45,470
2024-10-14 08:35:13,159,108
2024-10-14 08:35:14,462,375
2024-10-14 08:35:15,79,78
2024-10-14 08:35:16,309,389
2024-10-14 08:35:17,85,160
2024-10-14 08:35:18,91,438
2024-10-14 08:35:19,147,18
2024-10-14 08:35:20,160,126
2024-10-14 08:35:21,201,204
2024-10-14 08:35:22,423,28
2024-10-14 08:35:23,415,444
2024-10-14 08:35:24,241,453
2024-10-14 08:35:25,352,206
2024-10-14 08:35:26,1,463
2024-10-14 08:35:27,224,279
2024-10-14 08:35:28,288,150
2024-10-14 08:35:29,232,239
2024-10-14 08:35:30,460,265
2024-10-14 08:35:31,413,181
2024-10-14 08:35:32,416,104
2024-10-14 08:35:33,76,424
2024-10-14 08:35:34,115,432
2024-10-14 08:35:35,153,400
2024-10-14 08:35:36,405,496
2024-10-14 08:35:37,102,439
2024-10-14 08:35:38,193,235
2024-10-14 08:35:39,165,172
2024-10-14 08:35:40,358,157
2024-10-14 08:35:41,89,171
2024-10-14 08:35:42,173,493
2024-10-14 08:35:43,121,457
2024-10-14 08:35:44,497,310
2024-10-14 08:35:45,142,402
2024-10-14 08:35:46,481,156
2024-10-14 08:35:47,105,257
2024-10-14 08:35:48,374,163
2024-10-14 08:35:49,427,146
2024-10-14 08:35:50,304,390
2024-10-14 08:35:51,359,153
2024-10-14 08:35:52,458,462
2024-10-14 08:35:53,316,366
2024-10-14 08:35:54,450,37
2024-10-14 08:35:55,122,130
2024-10-14 08:35:56,389,357
2024-10-14 08:35:57,8,254
2024-10-14 08:35:58,261,207
2024-10-14 08:35:59,72,449
2024-10-14 08:36:00,358,94
2024-10-14 08:36:01,222,347
2024-10-14 08:36:02,415,326
2024-10-14 08:36:03,40,477
2024-10-14 08:36:04,369,170
2024-10-14 08:36:05,203,249
2024-10-14 08:36:06,263,189
2024-10-14 08:36:07,327,198
2024-10-14 08:36:08,177,483
2024-10-14 08:36:09,347,220
2024-10-14 08:36:10,317,23
2024-10-14 08:36:11,83,243
2024-10-14 08:36:12,317,422
2024-10-14 08:36:13,110,323
2024-10-14 08:36:14,250,127
2024-10-14 08:36:15,382,92
2024-10-14 08:36:16,6,299
2024-10-14 08:36:17,458,132
2024-10-14 08:36:18,83,54
2024-10-14 08:36:19,207,476
2024-10-14 08:36:20,387,157
2024-10-14 08:36:21,389,28
2024-10-14 08:36:22,313,409
2024-10-14 08:36:23,21,210
2024-10-14 08:36:24,409,153
2024-10-14 08:36:25,382,292
2024-10-14 08:36:26,2,474
2024-10-14 08:36:27,126,221
2024-10-14 08:36:28,296,114
2024-10-14 08:36:29,187,436
2024-10-14 08:36:30,361,157
2024-10-14 08:36:31,13,258
2024-10-14 08:36:32,458,250
2024-10-14 08:36:33,465,121
2024-10-14 08:36:34,11,298
2024-10-14 08:36:35,86,262
2024-10-14 08:36:36,11,380
2024-10-14 08:36:37,396,48
2024-10-14 08:36:38,24,376
2024-10-14 08:36:39,300,328
2024-10-14 08:36:40,242,296
2024-10-14 08:36:41,121,361
2024-10-14 08:36:42,146,76
2024-10-14 08:36:43,54,462
2024-10-14 08:36:44,237,437
2024-10-14 08:36:45,355,126
2024-10-14 08:36:46,172,196
2024-10-14 08:36:47,391,220
2024-10-14 08:36:48,220,482
2024-10-14 08:36:49,118,90
2024-10-14 08:36:50,308,410
2024-10-14 08:36:51,182,7
2024-10-14 08:36:52,287,31
2024-10-14 08:36:53,306,467
2024-10-14 08:36:54,299,319
2024-10-14 08:36:55,81,393
2024-10-14 08:36:56,453,268
2024-10-14 08:36:57,401,190
2024-10-14 08:36:58,210,348
2024-10-14 08:36:59,149,162
2024-10-14 08:37:00,36,60
2024-10-14 08:37:01,351,437
2024-10-14 08:37:02,311,263
2024-10-14 08:37:03,360,284
2024-10-14 08:37:04,58,94
2024-10-14 08:37:05,130,40
2024-10-14 08:37:06,411,413
2024-10-14 08:37:07,201,469
2024-10-14 08:37:08,242,148
2024-10-14 08:37:09,34,203
2024-10-14 08:37:10,444,266
2024-10-14 08:37:11,92,1
2024-10-14 08:37:12,437,177
2024-10-14 08:37:13,446,424
2024-10-14 08:37:14,206,193
2024-10-14 08:37:15,352,481
2024-10-14 08:37:16,390,386
2024-10-14 08:37:17,331,335
2024-10-14 08:37:18,304,434
2024-10-14 08:37:19,349,195
2024-10-14 08:37:20,212,342
2024-10-14 08:37:21,158,248
2024-10-14 08:37:22,441,497
2024-10-14 08:37:23,444,211
2024-10-14 08:37:24,23,152
2024-10-14 08:37:25,403,157
2024-10-14 08:37:26,292,465
2024-10-14 08:37:27,3,361
2024-10-14 08:37:28,219,138
2024-10-14 08:37:29,363,220
2024-10-14 08:37:30,381,272
2024-10-14 08:37:31,19,153
2024-10-14 08:37:32,443,248
2024-10-14 08:37:33,151,278
2024-10-14 08:37:34,49,439
2024-10-14 08:37:35,176,435
2024-10-14 08:37:36,434,303
2024-10-14 08:37:37,95,275
2024-10-14 08:37:38,104,492
2024-10-14 08:37:39,419,1
2024-10-14 08:37:40,249,87
2024-10-14 08:37:41,116,286
2024-10-14 08:37:42,353,410
2024-10-14 08:37:43,227,129
2024-10-14 08:37:44,65,77
2024-10-14 08:37:45,334,259
2024-10-14 08:37:46,417,240
2024-10-14 08:37:47,419,140
2024-10-14 08:37:48,261,227
2024-10-14 08:37:49,294,162
2024-10-14 08:37:50,425,235
2024-10-14 08:37:51,242,127
2024-10-14 08:37:52,370,199
2024-10-14 08:37:53,185,449
2024-10-14 08:37:54,245,389
2024-10-14 08:37:55,124,30
2024-10-14 08:37:56,267,137
2024-10-14 08:37:57,130,491
2024-10-14 08:37:58,236,20
2024-10-14 08:37:59,17,233
2024-10-14 08:38:00,39,201
2024-10-14 08:38:01,20,278
2024-10-14 08:38:02,398,130
2024-10-14 08:38:03,224,415
2024-10-14 08:38:04,354,147
2024-10-14 08:38:05,281,457
2024-10-14 08:38:06,7,28
2024-10-14 08:38:07,99,360
2024-10-14 08:38:08,239,307
2024-10-14 08:38:09,477,370
2024-10-14 08:38:10,86,429
2024-10-14 08:38:11,297,161
2024-10-14 08:38:12,427,356
2024-10-14 08:38:13,13,339
2024-10-14 08:38:14,333,60
2024-10-14 08:38:15,1,124
2024-10-14 08:38:16,374,455
2024-10-14 08:38:17,292,70
2024-10-14 08:38:18,324,325
2024-10-14 08:38:19,421,394
2024-10-14 08:38:20,492,363
2024-10-14 08:38:21,40,465
2024-10-14 08:38:22,317,242
2024-10-14 08:38:23,315,489
2024-10-14 08:38:24,380,248
2024-10-14 08:38:25,110,220
2024-10-14 08:38:26,13,472
2024-10-14 08:38:27,230,446
2024-10-14 08:38:28,472,20
2024-10-14 08:38:29,83,493
2024-10-14 08:38:30,129,386
2024-10-14 08:38:31,230,81
2024-10-14 08:38:32,325,343
2024-10-14 08:38:33,144,366
2024-10-14 08:38:34,378,485
2024-10-14 08:38:35,344,9
2024-10-14 08:38:36,27,410
2024-10-14 08:38:37,65,11
2024-10-14 08:38:38,162,262
2024-10-14 08:38:39,228,144
2024-10-14 08:38:40,260,448
2024-10-14 08:38:41,448,191
2024-10-14 08:38:42,423,249
2024-10-14 08:38:43,459,113
2024-10-14 08:38:44,439,25
2024-10-14 08:38:45,163,270
2024-10-14 08:38:46,300,498
2024-10-14 08:38:47,406,32
2024-10-14 08:38:48,302,61
2024-10-14 08:38:49,286,228
2024-10-14 08:38:50,394,302
2024-10-14 08:38:51,9,94
2024-10-14 08:38:52,194,34
2024-10-14 08:38:53,117,192
2024-10-14 08:38:54,269,455
2024-10-14 08:38:55,79,75
2024-10-14 08:38:56,457,378
2024-10-14 08:38:57,92,248
2024-10-14 08:38:58,265,82
2024-10-14 08:38:59,331,24
2024-10-14 08:39:00,349,56
2024-10-14 08:39:01,360,31
2024-10-14 08:39:02,256,318
2024-10-14 08:39:03,132,11
2024-10-14 08:39:04,275,318
2024-10-14 08:39:05,263,332
2024-10-14 08:39:06,170,91
2024-10-14 08:39:07,459,0
2024-10-14 08:39:08,0,434
2024-10-14 08:39:09,312,325
2024-10-14 08:39:10,63,135
2024-10-14 08:39:11,373,195
2024-10-14 08:39:12,467,132
2024-10-14 08:39:13,283,472
2024-10-14 08:39:14,120,85
2024-10-14 08:39:15,106,475
2024-10-14 08:39:16,420,294
2024-10-14 08:39:17,174,278
2024-10-14 08:39:18,484,323
2024-10-14 08:39:19,203,179
2024-10-14 08:39:20,164,3
2024-10-14 08:39:21,304,125
2024-10-14 08:39:22,496,174
2024-10-14 08:39:23,119,250
2024-10-14 08:39:24,43,20
2024-10-14 08:39:25,311,484
2024-10-14 08:39:26,155,439
2024-10-14 08:39:27,366,104
2024-10-14 08:39:28,206,65
2024-10-14 08:39:29,389,442
2024-10-14 08:39:30,107,262
2024-10-14 08:39:31,250,48
2024-10-14 08:39:32,444,15
2024-10-14 08:39:33,403,144
2024-10-14 08:39:34,369,339
2024-10-14 08:39:35,333,249
2024-10-14 08:39:36,129,342
2024-10-14 08:39:37,456,353
2024-10-14 08:39:38,292,74
2024-10-14 08:39:39,19,289
2024-10-14 08:39:40,281,416
2024-10-14 08:39:41,284,281
2024-10-14 08:39:42,0,65
2024-10-14 08:39:43,118,124
2024-10-14 08:39:44,34,318
2024-10-14 08:39:45,197,86
2024-10-14 08:39:46,484,40
2024-10-14 08:39:47,244,469
2024-10-14 08:39:48,58,185
2024-10-14 08:39:49,324,353
2024-10-14 08:39:50,160,379
2024-10-14 08:39:51,496,334
2024-10-14 08:39:52,178,265
2024-10-14 08:39:53,205,270
2024-10-14 08:39:54,11,41
2024-10-14 08:39:55,489,92
2024-10-14 08:39:56,275,184
2024-10-14 08:39:57,180,214
2024-10-14 08:39:58,241,16
2024-10-14 08:39:59,215,443
2024-10-14 08:40:00,250,264
2024-10-14 08:40:01,298,113
2024-10-14 08:40:02,125,291
2024-10-14 08:40:03,481,456
2024-10-14 08:40:04,216,463
2024-10-14 08:40:05,305,291
2024-10-14 08:40:06,284,47
2024-10-14 08:40:07,184,306
2024-10-14 08:40:08,38,96
2024-10-14 08:40:09,222,374
2024-10-14 08:40:10,183,94
2024-10-14 08:40:11,494,325
2024-10-14 08:40:12,426,73
2024-10-14 08:40:13,177,335
2024-10-14 08:40:14,406,67
2024-10-14 08:40:15,427,245
2024-10-14 08:40:16,293,405
2024-10-14 08:40:17,339,76
2024-10-14 08:40:18,150,207
2024-10-14 08:40:19,383,371
2024-10-14 08:40:20,125,253
2024-10-14 08:40:21,300,220
2024-10-14 08:40:22,307,261
2024-10-14 08:40:23,335,409
2024-10-14 08:40:24,433,330
2024-10-14 08:40:25,233,343
2024-10-14 08:40:26,379,476
2024-10-14 08:40:27,374,258
2024-10-14 08:40:28,7,307
2024-10-14 08:40:29,497,73
2024-10-14 08:40:30,340,124
2024-10-14 08:40:31,128,187
2024-10-14 08:40:32,263,253
2024-10-14 08:40:33,156,446
2024-10-14 08:40:34,351,320
2024-10-14 08:40:35,357,307
2024-10-14 08:40:36,4,234
2024-10-14 08:40:37,494,473
2024-10-14 08:40:38,85,249
2024-10-14 08:40:39,174,331
2024-10-14 08:40:40,289,397
2024-10-14 08:40:41,192,344
2024-10-14 08:40:42,310,71
2024-10-14 08:40:43,118,234
2024-10-14 08:40:44,217,323
2024-10-14 08:40:45,426,155
2024-10-14 08:40:46,457,454
2024-10-14 08:40:47,413,393
2024-10-14 08:40:48,113,114
2024-10-14 08:40:49,465,312
2024-10-14 08:40:50,144,227
2024-10-14 08:40:51,25,321
2024-10-14 08:40:52,135,345
2024-10-14 08:40:53,302,244
2024-10-14 08:40:54,231,305
2024-10-14 08:40:55,368,13
2024-10-14 08:40:56,75,15
2024-10-14 08:40:57,474,437
2024-10-14 08:40:58,327,426
2024-10-14 08:40:59,344,41
2024-10-14 08:41:00,301,464
2024-10-14 08:41:01,451,109
2024-10-14 08:41:02,288,277
2024-10-14 08:41:03,0,323
2024-10-14 08:41:04,146,18
2024-10-14 08:41:05,286,65
2024-10-14 08:41:06,463,166
2024-10-14 08:41:07,141,72
2024-10-14 08:41:08,52,402
2024-10-14 08:41:09,303,399
2024-10-14 08:41:10,68,309
2024-10-14 08:41:11,360,408
2024-10-14 08:41:12,89,111
2024-10-14 08:41:13,445,273
2024-10-14 08:41:14,219,406
2024-10-14 08:41:15,449,372
2024-10-14 08:41:16,497,84
2024-10-14 08:41:17,191,138
2024-10-14 08:41:18,453,38
2024-10-14 08:41:19,62,104
2024-10-14 08:41:20,72,323
2024-10-14 08:41:21,160,280
2024-10-14 08:41:22,168,446
2024-10-14 08:41:23,88,479
2024-10-14 08:41:24,175,413
2024-10-14 08:41:25,268,428
2024-10-14 08:41:26,72,122
2024-10-14 08:41:27,244,217
2024-10-14 08:41:28,76,376
2024-10-14 08:41:29,158,60
2024-10-14 08:41:30,488,99
2024-10-14 08:41:31,458,306
2024-10-14 08:41:32,323,353
2024-10-14 08:41:33,97,392
2024-10-14 08:41:34,380,203
2024-10-14 08:41:35,101,257
2024-10-14 08:41:36,493,485
2024-10-14 08:41:37,131,4
2024-10-14 08:41:38,101,445
2024-10-14 08:41:39,18,196
2024-10-14 08:41:40,453,179
2024-10-14 08:41:41,481,341
2024-10-14 08:41:42,81,132
2024-10-14 08:41:43,396,442
2024-10-14 08:41:44,488,323
2024-10-14 08:41:45,278,252
2024-10-14 08:41:46,338,264
2024-10-14 08:41:47,364,92
2024-10-14 08:41:48,330,149
2024-10-14 08:41:49,128,410
2024-10-14 08:41:50,343,137
2024-10-14 08:41:51,309,207
2024-10-14 08:41:52,454,489
2024-10-14 08:41:53,88,124
2024-10-14 08:41:54,212,233
2024-10-14 08:41:55,142,60
2024-10-14 08:41:56,64,306
2024-10-14 08:41:57,75,265
2024-10-14 08:41:58,198,133
2024-10-14 08:41:59,142,317
2024-10-14 08:42:00,404,112
2024-10-14 08:42:01,402,388
2024-10-14 08:42:02,315,377
2024-10-14 08:42:03,92,453
2024-10-14 08:42:04,472,190
2024-10-14 08:42:05,416,378
2024-10-14 08:42:06,304,439
2024-10-14 08:42:07,223,186
2024-10-14 08:42:08,496,318
2024-10-14 08:42:09,290,366
2024-10-14 08:42:10,427,88
2024-10-14 08:42:11,101,186
2024-10-14 08:42:12,473,306
2024-10-14 08:42:13,266,433
2024-10-14 08:42:14,354,131
2024-10-14 08:42:15,455,359
2024-10-14 08:42:16,109,122
2024-10-14 08:42:17,461,47
2024-10-14 08:42:18,329,287
2024-10-14 08:42:19,449,375
2024-10-14 08:42:20,429,178
2024-10-14 08:42:21,264,179
2024-10-14 08:42:22,2,98
2024-10-14 08:42:23,84,329
2024-10-14 08:42:24,281,33
2024-10-14 08:42:25,327,419
2024-10-14 08:42:26,303,69
2024-10-14 08:42:27,449,170
2024-10-14 08:42:28,453,365
2024-10-14 08:42:29,411,271
2024-10-14 08:42:30,116,58
2024-10-14 08:42:31,220,180
2024-10-14 08:42:32,153,18
2024-10-14 08:42:33,152,225
2024-10-14 08:42:34,11,472
2024-10-14 08:42:35,132,94
2024-10-14 08:42:36,481,368
2024-10-14 08:42:37,303,296
2024-10-14 08:42:38,292,80
2024-10-14 08:42:39,462,174
2024-10-14 08:42:40,299,221
2024-10-14 08:42:41,227,102
2024-10-14 08:42:42,270,53
2024-10-14 08:42:43,42,182
2024-10-14 08:42:44,431,350
2024-10-14 08:42:45,342,402
2024-10-14 08:42:46,325,317
2024-10-14 08:42:47,301,354
2024-10-14 08:42:48,497,348
2024-10-14 08:42:49,363,442
2024-10-14 08:42:50,378,320
2024-10-14 08:42:51,426,67
2024-10-14 08:42:52,492,27
2024-10-14 08:42:53,20,273
2024-10-14 08:42:54,406,281
2024-10-14 08:42:55,106,359
2024-10-14 08:42:56,335,402
2024-10-14 08:42:57,302,310
2024-10-14 08:42:58,116,118
2024-10-14 08:42:59,123,379
2024-10-14 08:43:00,398,440
2024-10-14 08:43:01,280,133
2024-10-14 08:43:02,291,128
2024-10-14 08:43:03,202,7
2024-10-14 08:43:04,50,480
2024-10-14 08:43:05,270,50
2024-10-14 08:43:06,323,490
2024-10-14 08:43:07,276,340
2024-10-14 08:43:08,140,471
2024-10-14 08:43:09,469,280
2024-10-14 08:43:10,274,174
2024-10-14 08:43:11,289,182
2024-10-14 08:43:12,333,191
2024-10-14 08:43:13,380,248
2024-10-14 08:43:14,451,234
2024-10-14 08:43:15,495,82
2024-10-14 08:43:16,372,92
2024-10-14 08:43:17,51,372
2024-10-14 08:43:18,493,393
2024-10-14 08:43:19,26,311
2024-10-14 08:43:20,156,267
2024-10-14 08:43:21,238,416
2024-10-14 08:43:22,155,119
2024-10-14 08:43:23,290,70
2024-10-14 08:43:24,135,16
2024-10-14 08:43:25,143,252
2024-10-14 08:43:26,105,444
2024-10-14 08:43:27,419,121
2024-10-14 08:43:28,157,379
2024-10-14 08:43:29,145,9
2024-10-14 08:43:30,1,286
2024-10-14 08:43:31,432,315
2024-10-14 08:43:32,76,325
2024-10-14 08:43:33,131,272
2024-10-14 08:43:34,89,305
2024-10-14 08:43:35,344,292
2024-10-14 08:43:36,349,209
2024-10-14 08:43:37,458,445
2024-10-14 08:43:38,262,217
2024-10-14 08:43:39,350,240
2024-10-14 08:43:40,107,373
2024-10-14 08:43:41,73,463
2024-10-14 08:43:42,38,199
2024-10-14 08:43:43,396,215
2024-10-14 08:43:44,158,204
2024-10-14 08:43:45,70,412
2024-10-14 08:43:46,446,415
2024-10-14 08:43:47,311,215
2024-10-14 08:43:48,240,79
2024-10-14 08:43:49,425,266
2024-10-14 08:43:50,444,479
2024-10-14 08:43:51,297,389
2024-10-14 08:43:52,439,378
2024-10-14 08:43:53,35,34
2024-10-14 08:43:54,83,288
2024-10-14 08:43:55,451,17
2024-10-14 08:43:56,373,164
2024-10-14 08:43:57,262,12
2024-10-14 08:43:58,309,201
2024-10-14 08:43:59,384,228
2024-10-14 08:44:00,171,345
2024-10-14 08:44:01,375,365
2024-10-14 08:44:02,172,464
2024-10-14 08:44:03,361,447
2024-10-14 08:44:04,46,0
2024-10-14 08:44:05,378,318
2024-10-14 08:44:06,140,216
2024-10-14 08:44:07,374,33
2024-10-14 08:44:08,405,358
2024-10-14 08:44:09,117,265
2024-10-14 08:44:10,276,127
2024-10-14 08:44:11,213,211
2024-10-14 08:44:12,219,262
2024-10-14 08:44:13,392,311
2024-10-14 08:44:14,25,79
2024-10-14 08:44:15,8,164
2024-10-14 08:44:16,270,412
2024-10-14 08:44:17,9,251
2024-10-14 08:44:18,471,11
2024-10-14 08:44:19,377,400
2024-10-14 08:44:20,120,303
2024-10-14 08:44:21,124,211
2024-10-14 08:44:22,169,281
2024-10-14 08:44:23,71,111
2024-10-14 08:44:24,151,210
2024-10-14 08:44:25,207,377
2024-10-14 08:44:26,48,238
2024-10-14 08:44:27,153,267
2024-10-14 08:44:28,346,404
2024-10-14 08:44:29,292,297
2024-10-14 08:44:30,67,316
2024-10-14 08:44:31,49,57
2024-10-14 08:44:32,151,437
2024-10-14 08:44:33,18,33
2024-10-14 08:44:34,99,262
2024-10-14 08:44:35,59,364
2024-10-14 08:44:36,166,34
2024-10-14 08:44:37,201,270
2024-10-14 08:44:38,344,448
2024-10-14 08:44:39,145,473
2024-10-14 08:44:40,402,226
2024-10-14 08:44:41,163,24
2024-10-14 08:44:42,457,233
2024-10-14 08:44:43,480,58
2024-10-14 08:44:44,438,250
2024-10-14 08:44:45,241,334
2024-10-14 08:44:46,68,85
2024-10-14 08:44:47,174,250
2024-10-14 08:44:48,48,389
2024-10-14 08:44:49,482,179
2024-10-14 08:44:50,107,206
2024-10-14 08:44:51,225,343
2024-10-14 08:44:52,160,148
2024-10-14 08:44:53,118,70
2024-10-14 08:44:54,148,120
2024-10-14 08:44:55,464,252
2024-10-14 08:44:56,149,92
2024-10-14 08:44:57,431,255
2024-10-14 08:44:58,292,253
2024-10-14 08:44:59,142,351
2024-10-14 08:45:00,418,287
2024-10-14 08:45:01,475,308
2024-10-14 08:45:02,454,58
2024-10-14 08:45:03,159,68
2024-10-14 08:45:04,10,445
2024-10-14 08:45:05,137,387
2024-10-14 08:45:06,456,85
2024-10-14 08:45:07,77,273
2024-10-14 08:45:08,76,226
2024-10-14 08:45:09,440,80
2024-10-14 08:45:10,253,497
2024-10-14 08:45:11,408,113
2024-10-14 08:45:12,257,183
2024-10-14 08:45:13,319,279
2024-10-14 08:45:14,290,321
2024-10-14 08:45:15,262,396
2024-10-14 08:45:16,84,317
2024-10-14 08:45:17,145,53
2024-10-14 08:45:18,322,398
2024-10-14 08:45:19,41,196
2024-10-14 08:45:20,373,386
2024-10-14 08:45:21,124,292
2024-10-14 08:45:22,166,292
2024-10-14 08:45:23,424,484
2024-10-14 08:45:24,240,386
2024-10-14 08:45:25,458,446
2024-10-14 08:45:26,486,290
2024-10-14 08:45:27,279,179
2024-10-14 08:45:28,187,470
2024-10-14 08:45:29,301,379
2024-10-14 08:45:30,18,411
2024-10-14 08:45:31,67,221
2024-10-14 08:45:32,217,273
2024-10-14 08:45:33,101,377
2024-10-14 08:45:34,41,243
2024-10-14 08:45:35,287,419
2024-10-14 08:45:36,166,416
2024-10-14 08:45:37,108,447
2024-10-14 08:45:38,493,153
2024-10-14 08:45:39,35,303
2024-10-14 08:45:40,231,423
2024-10-14 08:45:41,228,272
2024-10-14 08:45:42,352,423
2024-10-14 08:45:43,163,134
2024-10-14 08:45:44,386,312
2024-10-14 08:45:45,72,7
2024-10-14 08:45:46,135,127
2024-10-14 08:45:47,352,372
2024-10-14 08:45:48,378,55
2024-10-14 08:45:49,69,125
2024-10-14 08:45:50,424,158
2024-10-14 08:45:51,486,58
2024-10-14 08:45:52,195,57
2024-10-14 08:45:53,268,139
2024-10-14 08:45:54,48,175
2024-10-14 08:45:55,315,414
2024-10-14 08:45:56,129,107
2024-10-14 08:45:57,443,210
2024-10-14 08:45:58,4,446
2024-10-14 08:45:59,427,73
2024-10-14 08:46:00,26,166
2024-10-14 08:46:01,159,459
2024-10-14 08:46:02,148,403
2024-10-14 08:46:03,263,356
2024-10-14 08:46:04,229,303
2024-10-14 08:46:05,199,232
2024-10-14 08:46:06,49,326
2024-10-14 08:46:07,66,371
2024-10-14 08:46:08,299,181
2024-10-14 08:46:09,380,121
2024-10-14 08:46:10,57,333
2024-10-14 08:46:11,258,202
2024-10-14 08:46:12,341,454
2024-10-14 08:46:13,325,28
2024-10-14 08:46:14,129,201
2024-10-14 08:46:15,214,92
2024-10-14 08:46:16,171,328
2024-10-14 08:46:17,257,355
2024-10-14 08:46:18,101,175
2024-10-14 08:46:19,208,329
2024-10-14 08:46:20,290,210
2024-10-14 08:46:21,353,183
2024-10-14 08:46:22,470,94
2024-10-14 08:46:23,285,272
2024-10-14 08:46:24,115,136
2024-10-14 08:46:25,263,236
2024-10-14 08:46:26,149,352
2024-10-14 08:46:27,299,417
2024-10-14 08:46:28,441,428
2024-10-14 08:46:29,35,471
2024-10-14 08:46:30,452,264
2024-10-14 08:46:31,332,134
2024-10-14 08:46:32,476,143
2024-10-14 08:46:33,286,18
2024-10-14 08:46:34,302,230
2024-10-14 08:46:35,310,133
2024-10-14 08:46:36,207,113
2024-10-14 08:46:37,105,498
2024-10-14 08:46:38,445,138
2024-10-14 08:46:39,157,124
2024-10-14 08:46:40,120,203
2024-10-14 08:46:41,54,60
2024-10-14 08:46:42,399,249
2024-10-14 08:46:43,11,297
2024-10-14 08:46:44,144,12
2024-10-14 08:46:45,399,395
2024-10-14 08:46:46,395,254
2024-10-14 08:46:47,135,84
2024-10-14 08:46:48,467,457
2024-10-14 08:46:49,2,19
2024-10-14 08:46:50,143,49
2024-10-14 08:46:51,29,163
2024-10-14 08:46:52,236,91
2024-10-14 08:46:53,278,87
2024-10-14 08:46:54,347,68
2024-10-14 08:46:55,114,36
2024-10-14 08:46:56,103,252
2024-10-14 08:46:57,117,251
2024-10-14 08:46:58,4,139
2024-10-14 08:46:59,467,354
2024-10-14 08:47:00,359,380
2024-10-14 08:47:01,247,167
2024-10-14 08:47:02,363,53
2024-10-14 08:47:03,320,385
2024-10-14 08:47:04,120,177
2024-10-14 08:47:05,285,296
2024-10-14 08:47:06,148,300
2024-10-14 08:47:07,83,358
2024-10-14 08:47:08,453,105
2024-10-14 08:47:09,405,136
2024-10-14 08:47:10,465,189
2024-10-14 08:47:11,455,127
2024-10-14 08:47:12,230,341
2024-10-14 08:47:13,287,46
2024-10-14 08:47:14,160,4
2024-10-14 08:47:15,271,459
2024-10-14 08:47:16,459,256
2024-10-14 08:47:17,37,299
2024-10-14 08:47:18,499,149
2024-10-14 08:47:19,225,293
2024-10-14 08:47:20,141,242
2024-10-14 08:47:21,291,274
2024-10-14 08:47:22,480,207
2024-10-14 08:47:23,150,414
2024-10-14 08:47:24,113,114
2024-10-14 08:47:25,236,194
2024-10-14 08:47:26,65,342
2024-10-14 08:47:27,360,169
2024-10-14 08:47:28,340,378
2024-10-14 08:47:29,257,81
2024-10-14 08:47:30,474,153
2024-10-14 08:47:31,248,140
2024-10-14 08:47:32,456,313
2024-10-14 08:47:33,448,145
2024-10-14 08:47:34,330,322
2024-10-14 08:47:35,322,121
2024-10-14 08:47:36,179,251
2024-10-14 08:47:37,189,342
2024-10-14 08:47:38,406,386
2024-10-14 08:47:39,153,310
2024-10-14 08:47:40,195,88
2024-10-14 08:47:41,465,474
2024-10-14 08:47:42,310,57
2024-10-14 08:47:43,261,491
2024-10-14 08:47:44,418,62
2024-10-14 08:47:45,405,346
2024-10-14 08:47:46,426,307
2024-10-14 08:47:47,142,486
2024-10-14 08:47:48,341,472
2024-10-14 08:47:49,315,381
2024-10-14 08:47:50,100,279
2024-10-14 08:47:51,243,71
2024-10-14 08:47:52,489,8
2024-10-14 08:47:53,11,365
2024-10-14 08:47:54,238,420
2024-10-14 08:47:55,48,93
2024-10-14 08:47:56,41,372
2024-10-14 08:47:57,165,338
2024-10-14 08:47:58,81,436
2024-10-14 08:47:59,428,335
2024-10-14 08:48:00,290,151
2024-10-14 08:48:01,157,491
2024-10-14 08:48:02,215,404
2024-10-14 08:48:03,489,355
2024-10-14 08:48:04,157,39
2024-10-14 08:48:05,461,358
2024-10-14 08:48:06,133,494
2024-10-14 08:48:07,66,61
2024-10-14 08:48:08,335,253
2024-10-14 08:48:09,6,453
2024-10-14 08:48:10,435,68
2024-10-14 08:48:11,13,397
2024-10-14 08:48:12,72,244
2024-10-14 08:48:13,398,364
2024-10-14 08:48:14,404,169
2024-10-14 08:48:15,162,177
2024-10-14 08:48:16,65,188
2024-10-14 08:48:17,346,259
2024-10-14 08:48:18,129,71
2024-10-14 08:48:19,418,471
2024-10-14 08:48:20,465,458
2024-10-14 08:48:21,205,16
2024-10-14 08:48:22,275,369
2024-10-14 08:48:23,465,340
2024-10-14 08:48:24,255,56
2024-10-14 08:48:25,265,217
2024-10-14 08:48:26,24,106
2024-10-14 08:48:27,449,303
2024-10-14 08:48:28,280,427
2024-10-14 08:48:29,252,172
2024-10-14 08:48:30,309,218
2024-10-14 08:48:31,288,463
2024-10-14 08:48:32,163,246
2024-10-14 08:48:33,94,217
2024-10-14 08:48:34,269,372
2024-10-14 08:48:35,320,416
2024-10-14 08:48:36,109,30
2024-10-14 08:48:37,335,367
2024-10-14 08:48:38,309,46
2024-10-14 08:48:39,237,133
2024-10-14 08:48:40,380,107
2024-10-14 08:48:41,435,71
2024-10-14 08:48:42,386,326
2024-10-14 08:48:43,482,417
2024-10-14 08:48:44,424,107
2024-10-14 08:48:45,389,308
2024-10-14 08:48:46,24,397
2024-10-14 08:48:47,140,271
2024-10-14 08:48:48,116,170
2024-10-14 08:48:49,481,115
2024-10-14 08:48:50,391,328
2024-10-14 08:48:51,404,73
2024-10-14 08:48:52,481,255
