Time,buy_orders,sell_orders
2024-10-14 08:26:17,23,16
2024-10-14 08:26:18,34,13
2024-10-14 08:26:19,43,40
2024-10-14 08:26:20,59,34
2024-10-14 08:26:21,44,57
2024-10-14 08:26:22,33,12
2024-10-14 08:26:23,2,34
2024-10-14 08:26:24,36,42
2024-10-14 08:26:25,42,1
2024-10-14 08:26:26,39,55
2024-10-14 08:26:27,25,46
2024-10-14 08:26:28,54,12
2024-10-14 08:26:29,22,50
2024-10-14 08:26:30,43,53
2024-10-14 08:26:31,38,15
2024-10-14 08:26:32,14,17
2024-10-14 08:26:33,55,6
2024-10-14 08:26:34,48,44
2024-10-14 08:26:35,3,35
2024-10-14 08:26:36,28,40
2024-10-14 08:26:37,21,29
2024-10-14 08:26:38,24,41
2024-10-14 08:26:39,12,40
2024-10-14 08:26:40,17,6
2024-10-14 08:26:41,32,14
2024-10-14 08:26:42,15,59
2024-10-14 08:26:43,44,39
2024-10-14 08:26:44,41,18
2024-10-14 08:26:45,43,42
2024-10-14 08:26:46,1,36
2024-10-14 08:26:47,54,1
2024-10-14 08:26:48,34,41
2024-10-14 08:26:49,41,47
2024-10-14 08:26:50,33,54
2024-10-14 08:26:51,29,12
2024-10-14 08:26:52,58,39
2024-10-14 08:26:53,54,40
2024-10-14 08:26:54,12,42
2024-10-14 08:26:55,12,42
2024-10-14 08:26:56,17,54
2024-10-14 08:26:57,31,57
2024-10-14 08:26:58,31,30
2024-10-14 08:26:59,34,15
2024-10-14 08:27:00,58,41
2024-10-14 08:27:01,38,60
2024-10-14 08:27:02,45,55
2024-10-14 08:27:03,51,43
2024-10-14 08:27:04,28,56
2024-10-14 08:27:05,48,5
2024-10-14 08:27:06,28,27
2024-10-14 08:27:07,52,31
2024-10-14 08:27:08,43,43
2024-10-14 08:27:09,56,9
2024-10-14 08:27:10,15,49
2024-10-14 08:27:11,55,17
2024-10-14 08:27:12,43,3
2024-10-14 08:27:13,46,8
2024-10-14 08:27:14,56,6
2024-10-14 08:27:15,9,49
2024-10-14 08:27:16,29,7
2024-10-14 08:27:17,24,42
2024-10-14 08:27:18,38,6
2024-10-14 08:27:19,19,40
2024-10-14 08:27:20,4,39
2024-10-14 08:27:21,0,2
2024-10-14 08:27:22,29,16
2024-10-14 08:27:23,48,1
2024-10-14 08:27:24,2,14
2024-10-14 08:27:25,44,45
2024-10-14 08:27:26,13,28
2024-10-14 08:27:27,55,49
2024-10-14 08:27:28,29,47
2024-10-14 08:27:29,49,51
2024-10-14 08:27:30,3,21
2024-10-14 08:27:31,17,3
2024-10-14 08:27:32,36,56
2024-10-14 08:27:33,24,51
2024-10-14 08:27:34,47,5
2024-10-14 08:27:35,0,37
2024-10-14 08:27:36,52,25
2024-10-14 08:27:37,45,10
2024-10-14 08:27:38,14,25
2024-10-14 08:27:39,8,16
2024-10-14 08:27:40,14,23
2024-10-14 08:27:41,48,27
2024-10-14 08:27:42,56,34
2024-10-14 08:27:43,23,30
2024-10-14 08:27:44,3,12
2024-10-14 08:27:45,11,53
2024-10-14 08:27:46,58,34
2024-10-14 08:27:47,57,15
2024-10-14 08:27:48,36,14
2024-10-14 08:27:49,60,42
2024-10-14 08:27:50,36,17
2024-10-14 08:27:51,42,46
2024-10-14 08:27:52,59,36
2024-10-14 08:27:53,5,47
2024-10-14 08:27:54,38,47
2024-10-14 08:27:55,55,48
2024-10-14 08:27:56,45,40
2024-10-14 08:27:57,23,26
2024-10-14 08:27:58,10,54
2024-10-14 08:27:59,12,34
2024-10-14 08:28:00,33,51
2024-10-14 08:28:01,24,44
2024-10-14 08:28:02,6,53
2024-10-14 08:28:03,51,34
2024-10-14 08:28:04,3,27
2024-10-14 08:28:05,58,38
2024-10-14 08:28:06,7,60
2024-10-14 08:28:07,19,37
2024-10-14 08:28:08,28,8
2024-10-14 08:28:09,53,11
2024-10-14 08:28:10,52,14
2024-10-14 08:28:11,50,20
2024-10-14 08:28:12,44,51
2024-10-14 08:28:13,45,34
2024-10-14 08:28:14,9,41
2024-10-14 08:28:15,42,32
2024-10-14 08:28:16,33,50
2024-10-14 08:28:17,56,18
2024-10-14 08:28:18,25,54
2024-10-14 08:28:19,40,22
2024-10-14 08:28:20,48,12
2024-10-14 08:28:21,57,43
2024-10-14 08:28:22,2,0
2024-10-14 08:28:23,55,50
2024-10-14 08:28:24,5,28
2024-10-14 08:28:25,4,23
2024-10-14 08:28:26,4,15
2024-10-14 08:28:27,53,24
2024-10-14 08:28:28,46,54
2024-10-14 08:28:29,22,22
2024-10-14 08:28:30,48,27
2024-10-14 08:28:31,8,46
2024-10-14 08:28:32,34,15
2024-10-14 08:28:33,19,42
2024-10-14 08:28:34,57,55
2024-10-14 08:28:35,48,37
2024-10-14 08:28:36,60,10
2024-10-14 08:28:37,58,2
2024-10-14 08:28:38,41,14
2024-10-14 08:28:39,34,0
2024-10-14 08:28:40,49,6
2024-10-14 08:28:41,17,0
2024-10-14 08:28:42,16,48
2024-10-14 08:28:43,23,31
2024-10-14 08:28:44,2,8
2024-10-14 08:28:45,31,28
2024-10-14 08:28:46,34,25
2024-10-14 08:28:47,37,22
2024-10-14 08:28:48,12,44
2024-10-14 08:28:49,55,42
2024-10-14 08:28:50,60,28
2024-10-14 08:28:51,46,51
2024-10-14 08:28:52,24,37
2024-10-14 08:28:53,8,32
2024-10-14 08:28:54,3,6
2024-10-14 08:28:55,13,11
2024-10-14 08:28:56,36,30
2024-10-14 08:28:57,33,31
2024-10-14 08:28:58,10,53
2024-10-14 08:28:59,40,19
2024-10-14 08:29:00,55,54
2024-10-14 08:29:01,2,50
2024-10-14 08:29:02,58,16
2024-10-14 08:29:03,27,35
2024-10-14 08:29:04,28,2
2024-10-14 08:29:05,8,0
2024-10-14 08:29:06,2,49
2024-10-14 08:29:07,24,26
2024-10-14 08:29:08,33,52
2024-10-14 08:29:09,11,46
2024-10-14 08:29:10,41,39
2024-10-14 08:29:11,8,32
2024-10-14 08:29:12,14,19
2024-10-14 08:29:13,39,13
2024-10-14 08:29:14,24,35
2024-10-14 08:29:15,4,4
2024-10-14 08:29:16,10,22
2024-10-14 08:29:17,58,44
2024-10-14 08:29:18,33,59
2024-10-14 08:29:19,23,55
2024-10-14 08:29:20,59,14
2024-10-14 08:29:21,14,5
2024-10-14 08:29:22,37,32
2024-10-14 08:29:23,7,54
2024-10-14 08:29:24,58,18
2024-10-14 08:29:25,4,12
2024-10-14 08:29:26,47,28
2024-10-14 08:29:27,25,60
2024-10-14 08:29:28,17,5
2024-10-14 08:29:29,5,14
2024-10-14 08:29:30,36,15
2024-10-14 08:29:31,59,23
2024-10-14 08:29:32,47,22
2024-10-14 08:29:33,12,47
2024-10-14 08:29:34,27,9
2024-10-14 08:29:35,4,53
2024-10-14 08:29:36,12,40
2024-10-14 08:29:37,16,40
2024-10-14 08:29:38,49,48
2024-10-14 08:29:39,39,16
2024-10-14 08:29:40,44,48
2024-10-14 08:29:41,31,55
2024-10-14 08:29:42,28,43
2024-10-14 08:29:43,50,44
2024-10-14 08:29:44,57,29
2024-10-14 08:29:45,2,43
2024-10-14 08:29:46,55,45
2024-10-14 08:29:47,39,9
2024-10-14 08:29:48,33,54
2024-10-14 08:29:49,39,18
2024-10-14 08:29:50,26,28
2024-10-14 08:29:51,12,1
2024-10-14 08:29:52,44,35
2024-10-14 08:29:53,32,18
2024-10-14 08:29:54,5,6
2024-10-14 08:29:55,23,25
2024-10-14 08:29:56,18,14
2024-10-14 08:29:57,15,46
2024-10-14 08:29:58,39,55
2024-10-14 08:29:59,27,37
2024-10-14 08:30:00,32,2
2024-10-14 08:30:01,58,37
2024-10-14 08:30:02,58,15
2024-10-14 08:30:03,47,1
2024-10-14 08:30:04,40,30
2024-10-14 08:30:05,12,27
2024-10-14 08:30:06,42,6
2024-10-14 08:30:07,44,29
2024-10-14 08:30:08,24,42
2024-10-14 08:30:09,52,57
2024-10-14 08:30:10,41,6
2024-10-14 08:30:11,35,35
2024-10-14 08:30:12,26,28
2024-10-14 08:30:13,37,23
2024-10-14 08:30:14,59,51
2024-10-14 08:30:15,6,38
2024-10-14 08:30:16,4,3
2024-10-14 08:30:17,42,28
2024-10-14 08:30:18,44,43
2024-10-14 08:30:19,57,4
2024-10-14 08:30:20,56,54
2024-10-14 08:30:21,50,28
2024-10-14 08:30:22,30,29
2024-10-14 08:30:23,22,28
2024-10-14 08:30:24,41,25
2024-10-14 08:30:25,9,18
2024-10-14 08:30:26,31,25
2024-10-14 08:30:27,42,36
2024-10-14 08:30:28,52,26
2024-10-14 08:30:29,29,29
2024-10-14 08:30:30,38,50
2024-10-14 08:30:31,30,52
2024-10-14 08:30:32,17,29
2024-10-14 08:30:33,35,2
2024-10-14 08:30:34,1,58
2024-10-14 08:30:35,13,57
2024-10-14 08:30:36,12,42
2024-10-14 08:30:37,28,6
2024-10-14 08:30:38,11,60
2024-10-14 08:30:39,38,48
2024-10-14 08:30:40,1,56
2024-10-14 08:30:41,31,8
2024-10-14 08:30:42,12,52
2024-10-14 08:30:43,45,40
2024-10-14 08:30:44,26,41
2024-10-14 08:30:45,48,12
2024-10-14 08:30:46,40,14
2024-10-14 08:30:47,16,53
2024-10-14 08:30:48,39,4
2024-10-14 08:30:49,30,28
2024-10-14 08:30:50,33,34
2024-10-14 08:30:51,59,26
2024-10-14 08:30:52,23,26
2024-10-14 08:30:53,44,7
2024-10-14 08:30:54,34,31
2024-10-14 08:30:55,47,19
2024-10-14 08:30:56,5,9
2024-10-14 08:30:57,18,12
2024-10-14 08:30:58,29,28
2024-10-14 08:30:59,6,34
2024-10-14 08:31:00,9,60
2024-10-14 08:31:01,40,53
2024-10-14 08:31:02,31,7
2024-10-14 08:31:03,33,28
2024-10-14 08:31:04,27,30
2024-10-14 08:31:05,59,40
2024-10-14 08:31:06,14,29
2024-10-14 08:31:07,29,21
2024-10-14 08:31:08,36,20
2024-10-14 08:31:09,28,11
2024-10-14 08:31:10,21,10
2024-10-14 08:31:11,3,1
2024-10-14 08:31:12,19,49
2024-10-14 08:31:13,31,40
2024-10-14 08:31:14,35,1
2024-10-14 08:31:15,49,33
2024-10-14 08:31:16,3,2
2024-10-14 08:31:17,26,15
2024-10-14 08:31:18,16,50
2024-10-14 08:31:19,11,3
2024-10-14 08:31:20,21,22
2024-10-14 08:31:21,16,56
2024-10-14 08:31:22,9,49
2024-10-14 08:31:23,53,19
2024-10-14 08:31:24,0,24
2024-10-14 08:31:25,21,29
2024-10-14 08:31:26,25,17
2024-10-14 08:31:27,55,41
2024-10-14 08:31:28,58,10
2024-10-14 08:31:29,17,28
2024-10-14 08:31:30,49,16
2024-10-14 08:31:31,13,25
2024-10-14 08:31:32,46,55
2024-10-14 08:31:33,28,56
2024-10-14 08:31:34,11,22
2024-10-14 08:31:35,35,55
2024-10-14 08:31:36,58,51
2024-10-14 08:31:37,34,47
2024-10-14 08:31:38,51,19
2024-10-14 08:31:39,60,44
2024-10-14 08:31:40,11,1
2024-10-14 08:31:41,6,23
2024-10-14 08:31:42,28,30
2024-10-14 08:31:43,10,26
2024-10-14 08:31:44,32,1
2024-10-14 08:31:45,5,56
2024-10-14 08:31:46,46,13
2024-10-14 08:31:47,14,3
2024-10-14 08:31:48,31,48
2024-10-14 08:31:49,50,12
2024-10-14 08:31:50,10,35
2024-10-14 08:31:51,57,34
2024-10-14 08:31:52,22,43
2024-10-14 08:31:53,25,53
2024-10-14 08:31:54,33,54
2024-10-14 08:31:55,45,7
2024-10-14 08:31:56,33,1
2024-10-14 08:31:57,28,5
2024-10-14 08:31:58,3,30
2024-10-14 08:31:59,16,53
2024-10-14 08:32:00,34,9
2024-10-14 08:32:01,12,43
2024-10-14 08:32:02,40,20
2024-10-14 08:32:03,38,41
2024-10-14 08:32:04,14,9
2024-10-14 08:32:05,54,22
2024-10-14 08:32:06,28,2
2024-10-14 08:32:07,28,31
2024-10-14 08:32:08,10,19
2024-10-14 08:32:09,51,9
2024-10-14 08:32:10,31,28
2024-10-14 08:32:11,1,40
2024-10-14 08:32:12,46,51
2024-10-14 08:32:13,13,50
2024-10-14 08:32:14,19,45
2024-10-14 08:32:15,21,33
2024-10-14 08:32:16,10,36
2024-10-14 08:32:17,26,19
2024-10-14 08:32:18,2,60
2024-10-14 08:32:19,16,60
2024-10-14 08:32:20,43,7
2024-10-14 08:32:21,55,6
2024-10-14 08:32:22,27,5
2024-10-14 08:32:23,28,10
2024-10-14 08:32:24,20,43
2024-10-14 08:32:25,46,17
2024-10-14 08:32:26,15,50
2024-10-14 08:32:27,36,41
2024-10-14 08:32:28,58,56
2024-10-14 08:32:29,19,28
2024-10-14 08:32:30,5,24
2024-10-14 08:32:31,18,20
2024-10-14 08:32:32,56,45
2024-10-14 08:32:33,4,2
2024-10-14 08:32:34,2,17
2024-10-14 08:32:35,58,23
2024-10-14 08:32:36,0,46
2024-10-14 08:32:37,57,37
2024-10-14 08:32:38,59,9
2024-10-14 08:32:39,37,26
2024-10-14 08:32:40,14,11
2024-10-14 08:32:41,33,6
2024-10-14 08:32:42,60,16
2024-10-14 08:32:43,34,0
2024-10-14 08:32:44,48,57
2024-10-14 08:32:45,24,49
2024-10-14 08:32:46,23,25
2024-10-14 08:32:47,11,14
2024-10-14 08:32:48,17,50
2024-10-14 08:32:49,14,59
2024-10-14 08:32:50,43,32
2024-10-14 08:32:51,15,36
2024-10-14 08:32:52,26,46
2024-10-14 08:32:53,7,30
2024-10-14 08:32:54,59,34
2024-10-14 08:32:55,45,0
2024-10-14 08:32:56,24,7
2024-10-14 08:32:57,16,11
2024-10-14 08:32:58,28,58
2024-10-14 08:32:59,52,53
2024-10-14 08:33:00,7,56
2024-10-14 08:33:01,14,18
2024-10-14 08:33:02,26,24
2024-10-14 08:33:03,45,56
2024-10-14 08:33:04,49,31
2024-10-14 08:33:05,51,11
2024-10-14 08:33:06,6,12
2024-10-14 08:33:07,2,27
2024-10-14 08:33:08,28,0
2024-10-14 08:33:09,43,50
2024-10-14 08:33:10,52,5
2024-10-14 08:33:11,23,7
2024-10-14 08:33:12,59,3
2024-10-14 08:33:13,57,4
2024-10-14 08:33:14,2,24
2024-10-14 08:33:15,19,21
2024-10-14 08:33:16,45,27
2024-10-14 08:33:17,14,38
2024-10-14 08:33:18,24,22
2024-10-14 08:33:19,29,3
2024-10-14 08:33:20,13,51
2024-10-14 08:33:21,6,3
2024-10-14 08:33:22,16,46
2024-10-14 08:33:23,43,58
2024-10-14 08:33:24,19,20
2024-10-14 08:33:25,35,36
2024-10-14 08:33:26,8,55
2024-10-14 08:33:27,37,40
2024-10-14 08:33:28,47,1
2024-10-14 08:33:29,56,58
2024-10-14 08:33:30,59,6
2024-10-14 08:33:31,21,48
2024-10-14 08:33:32,53,15
2024-10-14 08:33:33,52,16
2024-10-14 08:33:34,52,19
2024-10-14 08:33:35,1,57
2024-10-14 08:33:36,23,22
2024-10-14 08:33:37,7,33
2024-10-14 08:33:38,10,10
2024-10-14 08:33:39,12,33
2024-10-14 08:33:40,16,32
2024-10-14 08:33:41,7,25
2024-10-14 08:33:42,20,1
2024-10-14 08:33:43,17,60
2024-10-14 08:33:44,29,22
2024-10-14 08:33:45,17,40
2024-10-14 08:33:46,45,21
2024-10-14 08:33:47,46,57
2024-10-14 08:33:48,30,33
2024-10-14 08:33:49,37,59
2024-10-14 08:33:50,31,14
2024-10-14 08:33:51,10,9
2024-10-14 08:33:52,44,14
2024-10-14 08:33:53,24,41
2024-10-14 08:33:54,32,28
2024-10-14 08:33:55,59,56
2024-10-14 08:33:56,37,22
2024-10-14 08:33:57,40,58
2024-10-14 08:33:58,7,16
2024-10-14 08:33:59,10,59
2024-10-14 08:34:00,21,8
2024-10-14 08:34:01,50,49
2024-10-14 08:34:02,23,35
2024-10-14 08:34:03,40,8
2024-10-14 08:34:04,16,15
2024-10-14 08:34:05,11,35
2024-10-14 08:34:06,56,47
2024-10-14 08:34:07,45,50
2024-10-14 08:34:08,31,32
2024-10-14 08:34:09,14,54
2024-10-14 08:34:10,15,30
2024-10-14 08:34:11,53,5
2024-10-14 08:34:12,21,9
2024-10-14 08:34:13,27,15
2024-10-14 08:34:14,19,3
2024-10-14 08:34:15,32,53
2024-10-14 08:34:16,9,21
2024-10-14 08:34:17,39,12
2024-10-14 08:34:18,31,15
2024-10-14 08:34:19,49,51
2024-10-14 08:34:20,59,28
2024-10-14 08:34:21,32,5
2024-10-14 08:34:22,1,25
2024-10-14 08:34:23,32,10
2024-10-14 08:34:24,32,23
2024-10-14 08:34:25,40,28
2024-10-14 08:34:26,12,2
2024-10-14 08:34:27,29,51
2024-10-14 08:34:28,32,9
2024-10-14 08:34:29,12,60
2024-10-14 08:34:30,51,59
2024-10-14 08:34:31,25,0
2024-10-14 08:34:32,21,51
2024-10-14 08:34:33,38,42
2024-10-14 08:34:34,1,25
2024-10-14 08:34:35,37,57
2024-10-14 08:34:36,38,11
2024-10-14 08:34:37,25,13
2024-10-14 08:34:38,45,24
2024-10-14 08:34:39,57,7
2024-10-14 08:34:40,49,42
2024-10-14 08:34:41,14,3
2024-10-14 08:34:42,33,27
2024-10-14 08:34:43,41,6
2024-10-14 08:34:44,54,9
2024-10-14 08:34:45,43,50
2024-10-14 08:34:46,48,56
2024-10-14 08:34:47,39,57
2024-10-14 08:34:48,10,35
2024-10-14 08:34:49,60,1
2024-10-14 08:34:50,2,25
2024-10-14 08:34:51,58,52
2024-10-14 08:34:52,5,49
2024-10-14 08:34:53,8,13
2024-10-14 08:34:54,5,57
2024-10-14 08:34:55,8,15
2024-10-14 08:34:56,38,53
2024-10-14 08:34:57,30,42
2024-10-14 08:34:58,31,41
2024-10-14 08:34:59,40,16
2024-10-14 08:35:00,49,45
2024-10-14 08:35:01,11,21
2024-10-14 08:35:02,7,3
2024-10-14 08:35:03,7,18
2024-10-14 08:35:04,49,1
2024-10-14 08:35:05,27,38
2024-10-14 08:35:06,19,8
2024-10-14 08:35:07,46,59
2024-10-14 08:35:08,58,18
2024-10-14 08:35:09,6,15
2024-10-14 08:35:10,10,53
2024-10-14 08:35:11,19,24
2024-10-14 08:35:12,15,47
2024-10-14 08:35:13,3,17
2024-10-14 08:35:14,5,22
2024-10-14 08:35:15,57,52
2024-10-14 08:35:16,21,20
2024-10-14 08:35:17,25,10
2024-10-14 08:35:18,2,38
2024-10-14 08:35:19,40,40
2024-10-14 08:35:20,59,3
2024-10-14 08:35:21,41,24
2024-10-14 08:35:22,13,31
2024-10-14 08:35:23,10,29
2024-10-14 08:35:24,17,44
2024-10-14 08:35:25,53,58
2024-10-14 08:35:26,11,25
2024-10-14 08:35:27,22,56
2024-10-14 08:35:28,11,60
2024-10-14 08:35:29,12,35
2024-10-14 08:35:30,24,50
2024-10-14 08:35:31,44,33
2024-10-14 08:35:32,50,8
2024-10-14 08:35:33,57,11
2024-10-14 08:35:34,18,1
2024-10-14 08:35:35,54,37
2024-10-14 08:35:36,45,4
2024-10-14 08:35:37,35,4
2024-10-14 08:35:38,44,51
2024-10-14 08:35:39,7,21
2024-10-14 08:35:40,28,4
2024-10-14 08:35:41,54,58
2024-10-14 08:35:42,52,3
2024-10-14 08:35:43,54,60
2024-10-14 08:35:44,31,8
2024-10-14 08:35:45,50,28
2024-10-14 08:35:46,43,21
2024-10-14 08:35:47,17,26
2024-10-14 08:35:48,5,9
2024-10-14 08:35:49,17,15
2024-10-14 08:35:50,18,41
2024-10-14 08:35:51,21,60
2024-10-14 08:35:52,36,41
2024-10-14 08:35:53,31,60
2024-10-14 08:35:54,55,50
2024-10-14 08:35:55,40,9
2024-10-14 08:35:56,58,5
2024-10-14 08:35:57,2,48
2024-10-14 08:35:58,27,4
2024-10-14 08:35:59,9,57
2024-10-14 08:36:00,50,5
2024-10-14 08:36:01,34,58
2024-10-14 08:36:02,60,55
2024-10-14 08:36:03,28,58
2024-10-14 08:36:04,53,46
2024-10-14 08:36:05,14,24
2024-10-14 08:36:06,32,58
2024-10-14 08:36:07,6,50
2024-10-14 08:36:08,11,49
2024-10-14 08:36:09,48,60
2024-10-14 08:36:10,29,3
2024-10-14 08:36:11,20,39
2024-10-14 08:36:12,30,58
2024-10-14 08:36:13,57,47
2024-10-14 08:36:14,60,31
2024-10-14 08:36:15,23,55
2024-10-14 08:36:16,19,50
2024-10-14 08:36:17,36,51
2024-10-14 08:36:18,3,34
2024-10-14 08:36:19,27,9
2024-10-14 08:36:20,43,33
2024-10-14 08:36:21,19,35
2024-10-14 08:36:22,59,5
2024-10-14 08:36:23,23,42
2024-10-14 08:36:24,49,45
2024-10-14 08:36:25,48,15
2024-10-14 08:36:26,50,58
2024-10-14 08:36:27,31,52
2024-10-14 08:36:28,40,18
2024-10-14 08:36:29,35,33
2024-10-14 08:36:30,57,24
2024-10-14 08:36:31,52,30
2024-10-14 08:36:32,33,48
2024-10-14 08:36:33,35,40
2024-10-14 08:36:34,1,16
2024-10-14 08:36:35,14,46
2024-10-14 08:36:36,33,29
2024-10-14 08:36:37,35,38
2024-10-14 08:36:38,5,53
2024-10-14 08:36:39,38,54
2024-10-14 08:36:40,41,30
2024-10-14 08:36:41,50,18
2024-10-14 08:36:42,50,34
2024-10-14 08:36:43,57,28
2024-10-14 08:36:44,53,58
2024-10-14 08:36:45,60,0
2024-10-14 08:36:46,11,3
2024-10-14 08:36:47,2,27
2024-10-14 08:36:48,44,17
2024-10-14 08:36:49,17,25
2024-10-14 08:36:50,39,39
2024-10-14 08:36:51,20,18
2024-10-14 08:36:52,14,54
2024-10-14 08:36:53,32,54
2024-10-14 08:36:54,34,59
2024-10-14 08:36:55,25,56
2024-10-14 08:36:56,7,5
2024-10-14 08:36:57,35,0
2024-10-14 08:36:58,47,7
2024-10-14 08:36:59,29,32
2024-10-14 08:37:00,22,50
2024-10-14 08:37:01,41,42
2024-10-14 08:37:02,43,20
2024-10-14 08:37:03,13,23
2024-10-14 08:37:04,13,24
2024-10-14 08:37:05,1,46
2024-10-14 08:37:06,54,54
2024-10-14 08:37:07,36,56
2024-10-14 08:37:08,4,42
2024-10-14 08:37:09,37,18
2024-10-14 08:37:10,44,28
2024-10-14 08:37:11,40,52
2024-10-14 08:37:12,53,9
2024-10-14 08:37:13,59,55
2024-10-14 08:37:14,60,11
2024-10-14 08:37:15,46,32
2024-10-14 08:37:16,13,55
2024-10-14 08:37:17,55,6
2024-10-14 08:37:18,38,16
2024-10-14 08:37:19,24,60
2024-10-14 08:37:20,19,60
2024-10-14 08:37:21,1,57
2024-10-14 08:37:22,38,59
2024-10-14 08:37:23,5,9
2024-10-14 08:37:24,16,30
2024-10-14 08:37:25,58,59
2024-10-14 08:37:26,24,5
2024-10-14 08:37:27,56,16
2024-10-14 08:37:28,27,49
2024-10-14 08:37:29,1,36
2024-10-14 08:37:30,34,17
2024-10-14 08:37:31,36,25
2024-10-14 08:37:32,4,48
2024-10-14 08:37:33,0,53
2024-10-14 08:37:34,39,15
2024-10-14 08:37:35,11,7
2024-10-14 08:37:36,55,23
2024-10-14 08:37:37,35,12
2024-10-14 08:37:38,44,28
2024-10-14 08:37:39,22,31
2024-10-14 08:37:40,46,23
2024-10-14 08:37:41,30,15
2024-10-14 08:37:42,10,10
2024-10-14 08:37:43,9,31
2024-10-14 08:37:44,2,5
2024-10-14 08:37:45,53,58
2024-10-14 08:37:46,13,34
2024-10-14 08:37:47,15,32
2024-10-14 08:37:48,9,17
2024-10-14 08:37:49,28,36
2024-10-14 08:37:50,9,12
2024-10-14 08:37:51,11,9
2024-10-14 08:37:52,29,36
2024-10-14 08:37:53,40,25
2024-10-14 08:37:54,0,45
2024-10-14 08:37:55,4,16
2024-10-14 08:37:56,19,0
2024-10-14 08:37:57,7,24
2024-10-14 08:37:58,42,33
2024-10-14 08:37:59,11,38
2024-10-14 08:38:00,0,9
2024-10-14 08:38:01,56,19
2024-10-14 08:38:02,53,6
2024-10-14 08:38:03,19,55
2024-10-14 08:38:04,27,15
2024-10-14 08:38:05,56,36
2024-10-14 08:38:06,42,28
2024-10-14 08:38:07,36,59
2024-10-14 08:38:08,46,11
2024-10-14 08:38:09,36,16
2024-10-14 08:38:10,11,47
2024-10-14 08:38:11,36,19
2024-10-14 08:38:12,48,25
2024-10-14 08:38:13,48,47
2024-10-14 08:38:14,55,18
2024-10-14 08:38:15,43,57
2024-10-14 08:38:16,55,46
2024-10-14 08:38:17,27,11
2024-10-14 08:38:18,46,20
2024-10-14 08:38:19,14,41
2024-10-14 08:38:20,5,60
2024-10-14 08:38:21,43,57
2024-10-14 08:38:22,58,60
2024-10-14 08:38:23,60,53
2024-10-14 08:38:24,19,33
2024-10-14 08:38:25,49,6
2024-10-14 08:38:26,13,44
2024-10-14 08:38:27,1,34
2024-10-14 08:38:28,8,14
2024-10-14 08:38:29,36,0
2024-10-14 08:38:30,19,25
2024-10-14 08:38:31,25,34
2024-10-14 08:38:32,28,24
2024-10-14 08:38:33,0,41
2024-10-14 08:38:34,54,58
2024-10-14 08:38:35,34,58
2024-10-14 08:38:36,5,14
2024-10-14 08:38:37,36,21
2024-10-14 08:38:38,52,58
2024-10-14 08:38:39,58,5
2024-10-14 08:38:40,4,51
2024-10-14 08:38:41,32,14
2024-10-14 08:38:42,48,23
2024-10-14 08:38:43,50,20
2024-10-14 08:38:44,13,6
2024-10-14 08:38:45,11,56
2024-10-14 08:38:46,41,60
2024-10-14 08:38:47,19,28
2024-10-14 08:38:48,52,31
2024-10-14 08:38:49,49,31
2024-10-14 08:38:50,23,52
2024-10-14 08:38:51,58,58
2024-10-14 08:38:52,42,4
2024-10-14 08:38:53,33,3
2024-10-14 08:38:54,24,21
2024-10-14 08:38:55,49,17
2024-10-14 08:38:56,28,34
2024-10-14 08:38:57,56,16
2024-10-14 08:38:58,38,49
2024-10-14 08:38:59,30,49
2024-10-14 08:39:00,55,55
2024-10-14 08:39:01,46,23
2024-10-14 08:39:02,42,1
2024-10-14 08:39:03,49,12
2024-10-14 08:39:04,22,53
2024-10-14 08:39:05,43,14
2024-10-14 08:39:06,37,4
2024-10-14 08:39:07,19,2
2024-10-14 08:39:08,22,36
2024-10-14 08:39:09,44,36
2024-10-14 08:39:10,51,36
2024-10-14 08:39:11,15,2
2024-10-14 08:39:12,49,34
2024-10-14 08:39:13,41,51
2024-10-14 08:39:14,59,22
2024-10-14 08:39:15,54,59
2024-10-14 08:39:16,7,27
2024-10-14 08:39:17,49,59
2024-10-14 08:39:18,20,29
2024-10-14 08:39:19,0,17
2024-10-14 08:39:20,54,57
2024-10-14 08:39:21,7,51
2024-10-14 08:39:22,28,35
2024-10-14 08:39:23,31,32
2024-10-14 08:39:24,37,25
2024-10-14 08:39:25,4,47
2024-10-14 08:39:26,46,39
2024-10-14 08:39:27,21,16
2024-10-14 08:39:28,46,39
2024-10-14 08:39:29,33,6
2024-10-14 08:39:30,0,56
2024-10-14 08:39:31,54,7
2024-10-14 08:39:32,54,52
2024-10-14 08:39:33,25,55
2024-10-14 08:39:34,42,30
2024-10-14 08:39:35,9,58
2024-10-14 08:39:36,29,57
2024-10-14 08:39:37,49,11
2024-10-14 08:39:38,17,47
2024-10-14 08:39:39,16,30
2024-10-14 08:39:40,25,43
2024-10-14 08:39:41,7,18
2024-10-14 08:39:42,46,9
2024-10-14 08:39:43,39,38
2024-10-14 08:39:44,48,11
2024-10-14 08:39:45,11,19
2024-10-14 08:39:46,26,36
2024-10-14 08:39:47,7,47
2024-10-14 08:39:48,24,40
2024-10-14 08:39:49,45,6
2024-10-14 08:39:50,3,51
2024-10-14 08:39:51,32,53
2024-10-14 08:39:52,0,57
2024-10-14 08:39:53,18,13
2024-10-14 08:39:54,30,10
2024-10-14 08:39:55,15,6
2024-10-14 08:39:56,13,28
2024-10-14 08:39:57,52,9
2024-10-14 08:39:58,47,28
