Time,buy_orders,sell_orders
2024-10-22 13:39:55,0,6
2024-10-22 13:39:57,4,334
2024-10-22 13:39:58,8,16
2024-10-22 13:39:59,0,24
2024-10-22 13:40:00,2,2
2024-10-22 13:40:01,0,2965
2024-10-22 13:40:02,0,1236
2024-10-22 13:40:03,52,456
2024-10-22 13:40:04,7,1110
2024-10-22 13:40:05,6,368
2024-10-22 13:40:06,5,10
2024-10-22 13:40:07,20,2680
2024-10-22 13:40:08,6,414
2024-10-22 13:40:09,1191,25
2024-10-22 13:40:10,38,0
2024-10-22 13:40:11,37,2301
2024-10-22 13:40:12,9,799
2024-10-22 13:40:13,32,257
2024-10-22 13:40:14,35,2657
2024-10-22 13:40:15,18,1080
2024-10-22 13:40:16,52,2124
2024-10-22 13:40:17,61,24
2024-10-22 13:40:18,342,11
2024-10-22 13:40:19,911,21
2024-10-22 13:40:20,56,9
2024-10-22 13:40:21,27,8
2024-10-22 13:40:22,3338,11
2024-10-22 13:40:23,12,0
2024-10-22 13:40:24,11,55
2024-10-22 13:40:25,2539,0
2024-10-22 13:40:26,1692,42
2024-10-22 13:40:27,66,0
2024-10-22 13:40:28,25,38
2024-10-22 13:40:29,11,11
2024-10-22 13:40:30,10,2603
2024-10-22 13:40:31,19,1410
2024-10-22 13:40:32,18,36
2024-10-22 13:40:33,16,16
2024-10-22 13:40:34,36,8
2024-10-22 13:40:35,14,1180
2024-10-22 13:40:36,9,2620
2024-10-22 13:40:37,42,1772
2024-10-22 13:40:38,40,0
2024-10-22 13:40:39,60,0
2024-10-22 13:40:40,19,19
2024-10-22 13:40:41,36,36
2024-10-22 13:40:42,97,12347
2024-10-22 13:40:43,421,77
2024-10-22 13:40:44,41,142
2024-10-22 13:40:45,2016,117
2024-10-22 13:40:46,76,36
2024-10-22 13:40:47,53,0
2024-10-22 13:40:48,51,34
2024-10-22 13:40:49,32,16
2024-10-22 13:40:50,90,15
2024-10-22 13:40:51,14,29
2024-10-22 13:40:52,14,41
2024-10-22 13:40:53,13,12
2024-10-22 13:40:54,12,23
2024-10-22 13:40:55,31,11
2024-10-22 13:40:56,19,70
2024-10-22 13:40:57,8,27
2024-10-22 13:40:58,16,32
2024-10-22 13:40:59,14,7
2024-10-22 13:41:00,6,25
2024-10-22 13:41:01,9,945
2024-10-22 13:41:02,2205,259
2024-10-22 13:41:03,0,25
2024-10-22 13:41:04,72,108
2024-10-22 13:41:05,4752,0
2024-10-22 13:41:06,10,50
2024-10-22 13:41:07,46,2076
2024-10-22 13:41:08,9,9
2024-10-22 13:41:09,8,0
2024-10-22 13:41:10,0,110
2024-10-22 13:41:11,14,13
2024-10-22 13:41:12,17,376
2024-10-22 13:41:13,20,580
2024-10-22 13:41:14,0,4
2024-10-22 13:41:15,3,18
2024-10-22 13:41:16,0,6
2024-10-22 13:41:17,55,485
2024-10-22 13:41:18,30,1282
2024-10-22 13:41:19,671,6718
2024-10-22 13:41:20,347,99
2024-10-22 13:41:21,45,80
2024-10-22 13:41:22,70,45
2024-10-22 13:41:23,21,35
2024-10-22 13:41:24,12,24
2024-10-22 13:41:25,916,5
2024-10-22 13:41:26,16,21
2024-10-22 13:41:27,14,18
2024-10-22 13:41:28,11,17
2024-10-22 13:41:29,19,1
2024-10-22 13:41:30,1793,5
2024-10-22 13:41:31,3045,40
2024-10-22 13:41:32,1131,38
2024-10-22 13:41:33,4712,86
2024-10-22 13:41:34,44,22
2024-10-22 13:41:35,1135,10
2024-10-22 13:41:36,80,41
2024-10-22 13:41:37,30,817
2024-10-22 13:41:38,10,0
2024-10-22 13:41:39,17,18
2024-10-22 13:41:40,32,0
2024-10-22 13:41:41,14,28
2024-10-22 13:41:42,1655,24
2024-10-22 13:41:43,8,968
2024-10-22 13:41:44,8,469
2024-10-22 13:41:45,19,18
2024-10-22 13:41:46,18,1826
2024-10-22 13:41:47,21,1218
2024-10-22 13:41:48,15,0
2024-10-22 13:41:49,1543,887
2024-10-22 13:41:51,696,6
2024-10-22 13:41:52,1105,18
2024-10-22 13:41:53,15,16
2024-10-22 13:41:54,1360,0
2024-10-22 13:41:55,9,5
2024-10-22 13:41:56,0,129
2024-10-22 13:41:57,4,164
2024-10-22 13:41:58,3250,48
2024-10-22 13:41:59,896,1293
2024-10-22 13:42:00,21,0
2024-10-22 13:42:01,8,1933
2024-10-22 13:42:02,6,216
2024-10-22 13:42:03,0,18
2024-10-22 13:42:04,775,11
2024-10-22 13:42:05,480,41
2024-10-22 13:42:06,6,49
2024-10-22 13:42:07,25,955
2024-10-22 13:42:08,8,480
2024-10-22 13:42:09,976,3
2024-10-22 13:42:10,683,8
2024-10-22 13:42:11,1,0
2024-10-22 13:42:12,1072,8
2024-10-22 13:42:13,405,10
2024-10-22 13:42:14,888,18
2024-10-22 13:42:15,2492,29
2024-10-22 13:42:16,30,1074
2024-10-22 13:42:17,17,1069
2024-10-22 13:42:18,8,1041
2024-10-22 13:42:19,3847,26
2024-10-22 13:42:20,0,11
2024-10-22 13:42:21,39,0
2024-10-22 13:42:22,2101,27
2024-10-22 13:42:23,486,35
2024-10-22 13:42:24,840,0
2024-10-22 13:42:25,56,28
2024-10-22 13:42:26,18,713
2024-10-22 13:42:27,7,882
2024-10-22 13:42:28,9,1096
2024-10-22 13:42:29,0,16
2024-10-22 13:42:31,14,1993
2024-10-22 13:42:33,2367,15
2024-10-22 13:42:34,21,0
2024-10-22 13:42:35,1040,72
2024-10-22 13:42:36,5,0
2024-10-22 13:42:37,8,4
2024-10-22 13:42:38,0,8
2024-10-22 13:42:39,2543,15
2024-10-22 13:42:40,716,7
2024-10-22 13:42:41,7,21
2024-10-22 13:42:42,5020,102
2024-10-22 13:42:43,1479,33
2024-10-22 13:42:44,40,10
2024-10-22 13:42:45,864,27
2024-10-22 13:42:46,8,48
2024-10-22 13:42:47,0,7
2024-10-22 13:42:48,24,1039
2024-10-22 13:42:49,6,46
2024-10-22 13:42:50,15,10
2024-10-22 13:42:51,5,1886
2024-10-22 13:42:52,8,0
2024-10-22 13:42:53,30,939
2024-10-22 13:42:54,20,427
2024-10-22 13:42:55,570,269
2024-10-22 13:42:56,3137,442
2024-10-22 13:42:57,1021,8
2024-10-22 13:42:58,342,112
2024-10-22 13:42:59,6,24
2024-10-22 13:43:00,35,20
2024-10-22 13:43:01,23,755
2024-10-22 13:43:02,0,1046
2024-10-22 13:43:03,0,788
2024-10-22 13:43:04,3577,17
2024-10-22 13:43:05,0,82
2024-10-22 13:43:06,8424,97
2024-10-22 13:43:07,19,95
2024-10-22 13:43:08,54,342
2024-10-22 13:43:09,34,289
2024-10-22 13:43:10,48,16
2024-10-22 13:43:11,31,75
2024-10-22 13:43:12,14,43
2024-10-22 13:43:13,0,41
2024-10-22 13:43:14,38,25
2024-10-22 13:43:15,13,2674
2024-10-22 13:43:16,2483,52
2024-10-22 13:43:18,0,12
2024-10-22 13:43:19,0,11
2024-10-22 13:43:20,0,21
2024-10-22 13:43:21,10,63
2024-10-22 13:43:22,8,27
2024-10-22 13:43:23,519,40
2024-10-22 13:43:24,21,14
2024-10-22 13:43:25,0,12
2024-10-22 13:43:26,10,2475
2024-10-22 13:43:27,574,14
2024-10-22 13:43:28,1265,40
2024-10-22 13:43:29,25,37
2024-10-22 13:43:30,12,2395
2024-10-22 13:43:31,42,1431
2024-10-22 13:43:32,35,4028
2024-10-22 13:43:33,22,921
2024-10-22 13:43:34,0,30
2024-10-22 13:43:35,0,72
2024-10-22 13:43:36,56,144
2024-10-22 13:43:37,21,21
2024-10-22 13:43:38,7,0
2024-10-22 13:43:39,16,0
2024-10-22 13:43:40,5,0
2024-10-22 13:43:41,3,15
2024-10-22 13:43:42,9,31
2024-10-22 13:43:43,2,1324
2024-10-22 13:43:44,4,156
2024-10-22 13:43:45,0,217
2024-10-22 13:43:46,29,3421
2024-10-22 13:43:47,90,2979
2024-10-22 13:43:48,32,4308
2024-10-22 13:43:49,112,5420
2024-10-22 13:43:50,79,64
2024-10-22 13:43:51,58,14
2024-10-22 13:43:52,56,56
2024-10-22 13:43:53,13,182
2024-10-22 13:43:54,24,36
2024-10-22 13:43:55,79,11
2024-10-22 13:43:56,11,66
2024-10-22 13:43:57,49,9
2024-10-22 13:43:58,9,18
2024-10-22 13:43:59,40,8
2024-10-22 13:44:00,37,680
2024-10-22 13:44:01,7,854
2024-10-22 13:44:02,6,20
2024-10-22 13:44:03,11,6
2024-10-22 13:44:04,9,0
2024-10-22 13:44:05,7,0
2024-10-22 13:44:06,4,794
2024-10-22 13:44:07,0,2420
2024-10-22 13:44:08,134,5
2024-10-22 13:44:09,1404,11
2024-10-22 13:44:10,37,30
2024-10-22 13:44:11,994,5
2024-10-22 13:44:12,1844,21
2024-10-22 13:44:13,50,10
2024-10-22 13:44:14,8,872
2024-10-22 13:44:15,4,1030
2024-10-22 13:44:16,50,0
2024-10-22 13:44:17,2550,192
2024-10-22 13:44:18,8,1709
2024-10-22 13:44:19,132,1251
2024-10-22 13:44:20,16,56
2024-10-22 13:44:21,14,30
2024-10-22 13:44:22,16,1112
2024-10-22 13:44:23,23,1303
2024-10-22 13:44:24,20,1229
2024-10-22 13:44:25,965,36
2024-10-22 13:44:26,48,8
2024-10-22 13:44:27,2216,70
2024-10-22 13:44:28,0,75
2024-10-22 13:44:29,20,133
2024-10-22 13:44:30,10,776
2024-10-22 13:44:31,4413,89
2024-10-22 13:44:32,33,11
2024-10-22 13:44:33,0,19
2024-10-22 13:44:34,9,0
2024-10-22 13:44:35,0,3638
2024-10-22 13:44:36,14,1237
2024-10-22 13:44:38,12,24
2024-10-22 13:44:39,0,12
2024-10-22 13:44:40,750,43
2024-10-22 13:44:41,29,10
2024-10-22 13:44:42,25,864
2024-10-22 13:44:43,8,464
2024-10-22 13:44:44,3756,0
2024-10-22 13:44:45,14,35
2024-10-22 13:44:46,0,7
2024-10-22 13:44:48,0,479
2024-10-22 13:44:49,180,0
2024-10-22 13:44:50,25,2
2024-10-22 13:44:51,2,440
2024-10-22 13:44:52,11,1041
2024-10-22 13:44:53,47,907
2024-10-22 13:44:54,23,1492
2024-10-22 13:44:55,45,465
2024-10-22 13:44:56,60,1106
2024-10-22 13:44:57,554,12
2024-10-22 13:44:58,1063,12
2024-10-22 13:44:59,1037,7
2024-10-22 13:45:00,1996,67
2024-10-22 13:45:01,20,2415
2024-10-22 13:45:02,24,60
2024-10-22 13:45:03,5,25
2024-10-22 13:45:04,0,13
2024-10-22 13:45:05,545,7
2024-10-22 13:45:06,4,137
2024-10-22 13:45:07,970,12
2024-10-22 13:45:08,421,3
2024-10-22 13:45:09,1400,8
2024-10-22 13:45:10,1209,9
2024-10-22 13:45:11,1802,15
2024-10-22 13:45:12,1138,31
2024-10-22 13:45:13,1530,45
2024-10-22 13:45:14,566,12
2024-10-22 13:45:15,0,1015
2024-10-22 13:45:16,69,554
2024-10-22 13:45:17,760,445
2024-10-22 13:45:18,8,512
2024-10-22 13:45:19,1351,49
2024-10-22 13:45:20,864,6
2024-10-22 13:45:21,11,1399
2024-10-22 13:45:22,41,24
2024-10-22 13:45:23,5,662
2024-10-22 13:45:24,17,522
2024-10-22 13:45:25,20,29
2024-10-22 13:45:26,0,12
2024-10-22 13:45:27,2326,7
2024-10-22 13:45:28,1853,42
2024-10-22 13:45:29,11,342
2024-10-22 13:45:30,5,1458
2024-10-22 13:45:31,9,1840
2024-10-22 13:45:32,8,112
2024-10-22 13:45:34,0,1188
2024-10-22 13:45:35,23,1894
2024-10-22 13:45:36,0,1056
2024-10-22 13:45:37,11,22
2024-10-22 13:45:38,1351,30
2024-10-22 13:45:39,222,9
2024-10-22 13:45:40,3042,47
2024-10-22 13:45:41,3412,0
2024-10-22 13:45:42,10,46
2024-10-22 13:45:43,0,36
2024-10-22 13:45:44,105,429
2024-10-22 13:45:45,31,42
2024-10-22 13:45:46,11,97
2024-10-22 13:45:47,10,75
2024-10-22 13:45:48,0,20
2024-10-22 13:45:49,2322,0
2024-10-22 13:45:50,413,17
2024-10-22 13:45:51,0,1183
2024-10-22 13:45:52,16,1817
2024-10-22 13:45:53,8,1896
2024-10-22 13:45:54,21,7
2024-10-22 13:45:55,0,6
2024-10-22 13:45:56,10,20
2024-10-22 13:45:57,4,30
2024-10-22 13:45:58,11,8
2024-10-22 13:45:59,5,30
2024-10-22 13:46:00,713,4
2024-10-22 13:46:01,540,3
2024-10-22 13:46:02,3428,21
2024-10-22 13:46:03,34,900
2024-10-22 13:46:04,0,802
2024-10-22 13:46:05,40,72
2024-10-22 13:46:06,6,957
2024-10-22 13:46:07,11,1104
2024-10-22 13:46:08,9,4025
2024-10-22 13:46:09,11,33
2024-10-22 13:46:10,0,20
2024-10-22 13:46:11,20,955
2024-10-22 13:46:12,20,45
2024-10-22 13:46:13,24,2240
2024-10-22 13:46:14,27,2052
2024-10-22 13:46:15,27,0
2024-10-22 13:46:16,8,24
2024-10-22 13:46:17,14,13
2024-10-22 13:46:18,14,965
2024-10-22 13:46:19,0,1398
2024-10-22 13:46:20,7,35
2024-10-22 13:46:21,13,21
2024-10-22 13:46:22,23,2509
2024-10-22 13:46:23,46,2179
2024-10-22 13:46:24,41,120
2024-10-22 13:46:25,55,956
2024-10-22 13:46:26,89,729
2024-10-22 13:46:27,9,0
2024-10-22 13:46:28,24,4673
2024-10-22 13:46:29,48,301
2024-10-22 13:46:30,67,382
2024-10-22 13:46:31,21,701
2024-10-22 13:46:32,10,48
2024-10-22 13:46:33,35,17
2024-10-22 13:46:34,16,24
2024-10-22 13:46:35,0,42
2024-10-22 13:46:36,792,0
2024-10-22 13:46:37,2243,198
2024-10-22 13:46:38,6,26
2024-10-22 13:46:39,22,0
2024-10-22 13:46:40,644,14
2024-10-22 13:46:41,15,11
2024-10-22 13:46:42,5,5
2024-10-22 13:46:43,891,3
2024-10-22 13:46:44,973,3
2024-10-22 13:46:45,2323,10
2024-10-22 13:46:46,385,6
2024-10-22 13:46:47,713,1644
2024-10-22 13:46:48,2258,21
2024-10-22 13:46:49,0,10
2024-10-22 13:46:50,9,1269
2024-10-22 13:46:51,17,1264
2024-10-22 13:46:52,720,24
2024-10-22 13:46:53,2522,8
2024-10-22 13:46:54,14,7
2024-10-22 13:46:55,18,18
2024-10-22 13:46:57,5,10
2024-10-22 13:46:58,11,12
2024-10-22 13:46:59,1670,0
2024-10-22 13:47:00,12,606
2024-10-22 13:47:01,6,666
2024-10-22 13:47:02,1527,16
2024-10-22 13:47:03,3444,15
2024-10-22 13:47:04,14,6
2024-10-22 13:47:05,48,17
2024-10-22 13:47:06,0,9
2024-10-22 13:47:07,13,1169
2024-10-22 13:47:08,23,27
2024-10-22 13:47:09,5,13
2024-10-22 13:47:10,9,13
2024-10-22 13:47:11,3313,27
2024-10-22 13:47:12,2333,73
2024-10-22 13:47:13,44,27
2024-10-22 13:47:14,21,718
2024-10-22 13:47:15,0,2180
2024-10-22 13:47:16,27,1152
2024-10-22 13:47:17,16,8
2024-10-22 13:47:18,7,0
2024-10-22 13:47:19,6,0
2024-10-22 13:47:20,1844,17
2024-10-22 13:47:21,616,14
2024-10-22 13:47:22,41,0
2024-10-22 13:47:23,21,1512
2024-10-22 13:47:24,0,1125
2024-10-22 13:47:25,13,6
2024-10-22 13:47:26,2484,33
2024-10-22 13:47:27,8,16
2024-10-22 13:47:28,23,16
2024-10-22 13:47:29,14,1673
2024-10-22 13:47:30,1000,12
2024-10-22 13:47:31,335,5
2024-10-22 13:47:32,8,792
2024-10-22 13:47:33,19,972
2024-10-22 13:47:35,8,9
2024-10-22 13:47:36,2869,0
2024-10-22 13:47:37,1887,7
2024-10-22 13:47:38,21,0
2024-10-22 13:47:39,0,257
2024-10-22 13:47:40,5,1285
2024-10-22 13:47:41,17,4
2024-10-22 13:47:42,1580,25
2024-10-22 13:47:43,69,9
2024-10-22 13:47:44,24,14
2024-10-22 13:47:45,3187,2
2024-10-22 13:47:46,16,16
2024-10-22 13:47:47,715,0
2024-10-22 13:47:48,4985,40
2024-10-22 13:47:49,10,10
2024-10-22 13:47:50,45,27
2024-10-22 13:47:51,8,0
2024-10-22 13:47:52,14,0
2024-10-22 13:47:53,66,0
2024-10-22 13:47:54,0,6
2024-10-22 13:47:55,4158,47
2024-10-22 13:47:56,16,0
2024-10-22 13:47:57,49,13
2024-10-22 13:47:58,21,879
2024-10-22 13:47:59,12,966
2024-10-22 13:48:00,270,620
2024-10-22 13:48:01,0,281
2024-10-22 13:48:02,407,0
2024-10-22 13:48:03,191,4
2024-10-22 13:48:04,4,16
2024-10-22 13:48:05,8,2453
2024-10-22 13:48:06,191,2855
2024-10-22 13:48:07,36,756
2024-10-22 13:48:08,1404,20
2024-10-22 13:48:09,18,10
2024-10-22 13:48:10,1611,19
2024-10-22 13:48:11,12,38
2024-10-22 13:48:12,0,24
2024-10-22 13:48:13,803,1011
2024-10-22 13:48:14,0,3181
2024-10-22 13:48:15,13,1001
2024-10-22 13:48:16,24,684
2024-10-22 13:48:17,33,0
2024-10-22 13:48:18,0,2393
2024-10-22 13:48:19,11,1076
2024-10-22 13:48:20,0,20
2024-10-22 13:48:21,18,740
2024-10-22 13:48:22,8,9
2024-10-22 13:48:23,8,24
2024-10-22 13:48:24,0,14
2024-10-22 13:48:25,600,6
2024-10-22 13:48:26,1325,10
2024-10-22 13:48:27,19,9
2024-10-22 13:48:28,18,9
2024-10-22 13:48:29,55,2476
2024-10-22 13:48:30,0,2874
2024-10-22 13:48:31,36,5258
2024-10-22 13:48:32,69,2277
2024-10-22 13:48:33,44,1455
2024-10-22 13:48:34,50,0
2024-10-22 13:48:35,48,96
2024-10-22 13:48:36,23,24
2024-10-22 13:48:37,2523,0
2024-10-22 13:48:38,2325,22
2024-10-22 13:48:39,42,88
2024-10-22 13:48:40,0,63
2024-10-22 13:48:41,0,20
2024-10-22 13:48:42,0,38
2024-10-22 13:48:43,37,37
2024-10-22 13:48:44,17,1851
2024-10-22 13:48:45,16,51
2024-10-22 13:48:46,45,2480
2024-10-22 13:48:47,0,28
2024-10-22 13:48:48,0,14
2024-10-22 13:48:49,13,13
2024-10-22 13:48:50,96,156
2024-10-22 13:48:51,0,23
2024-10-22 13:48:52,0,2962
2024-10-22 13:48:53,42,33
2024-10-22 13:48:54,9,0
2024-10-22 13:48:55,9,233
2024-10-22 13:48:56,0,8
2024-10-22 13:48:57,0,21
2024-10-22 13:48:58,932,13
2024-10-22 13:48:59,24,0
2024-10-22 13:49:00,27,5
2024-10-22 13:49:01,8,0
2024-10-22 13:49:02,7,8
2024-10-22 13:49:03,8,815
2024-10-22 13:49:04,27,3159
2024-10-22 13:49:05,10,2598
2024-10-22 13:49:06,2110,10
2024-10-22 13:49:07,45,27
2024-10-22 13:49:08,0,8
2024-10-22 13:49:09,8,669
2024-10-22 13:49:10,16,600
2024-10-22 13:49:11,25,7
2024-10-22 13:49:13,340,10
2024-10-22 13:49:14,1295,44
2024-10-22 13:49:15,556,24
2024-10-22 13:49:16,2361,1140
2024-10-22 13:49:17,69,5655
2024-10-22 13:49:18,2588,0
2024-10-22 13:49:19,2034,36
2024-10-22 13:49:20,16,0
2024-10-22 13:49:21,32,16
2024-10-22 13:49:22,660,164
2024-10-22 13:49:23,28,56
2024-10-22 13:49:24,26,39
2024-10-22 13:49:26,1068,13
2024-10-22 13:49:27,0,55
2024-10-22 13:49:28,11,10
2024-10-22 13:49:29,39,0
2024-10-22 13:49:30,0,9
2024-10-22 13:49:31,8,8
2024-10-22 13:49:32,553,7
2024-10-22 13:49:33,2243,10
2024-10-22 13:49:34,70,29
2024-10-22 13:49:35,17,42
2024-10-22 13:49:36,7,16
2024-10-22 13:49:37,0,6
2024-10-22 13:49:38,7,3822
2024-10-22 13:49:39,0,2100
2024-10-22 13:49:40,10,759
2024-10-22 13:49:41,13,13
2024-10-22 13:49:42,0,25
2024-10-22 13:49:43,11,34
2024-10-22 13:49:44,2462,0
2024-10-22 13:49:45,2052,13
2024-10-22 13:49:46,1912,0
2024-10-22 13:49:47,12,0
2024-10-22 13:49:48,11,33
2024-10-22 13:49:49,70,60
2024-10-22 13:49:50,21,2673
2024-10-22 13:49:51,21,0
2024-10-22 13:49:52,36,1097
2024-10-22 13:49:53,0,32
2024-10-22 13:49:54,0,8
2024-10-22 13:49:55,0,6
2024-10-22 13:49:56,542,0
2024-10-22 13:49:57,31,615
2024-10-22 13:49:58,7,728
2024-10-22 13:49:59,12,1028
2024-10-22 13:50:00,21,545
2024-10-22 13:50:01,15,1093
2024-10-22 13:50:02,0,1081
2024-10-22 13:50:03,4,407
2024-10-22 13:50:04,6,0
2024-10-22 13:50:05,2,4
2024-10-22 13:50:06,1,977
2024-10-22 13:50:07,38,6013
2024-10-22 13:50:08,516,0
2024-10-22 13:50:09,620,26
2024-10-22 13:50:10,352,46
2024-10-22 13:50:11,2315,37
2024-10-22 13:50:12,972,0
2024-10-22 13:50:13,0,22
2024-10-22 13:50:14,120,30
2024-10-22 13:50:15,164,1993
2024-10-22 13:50:16,13,644
2024-10-22 13:50:17,24,552
2024-10-22 13:50:18,11,77
2024-10-22 13:50:19,241,0
2024-10-22 13:50:20,1492,0
2024-10-22 13:50:21,42,10
2024-10-22 13:50:22,91,1116
2024-10-22 13:50:23,25,657
2024-10-22 13:50:24,364,30
2024-10-22 13:50:25,7,13
2024-10-22 13:50:26,1576,6
2024-10-22 13:50:27,360,60
2024-10-22 13:50:28,41,10
2024-10-22 13:50:29,569,10
2024-10-22 13:50:30,1180,8
2024-10-22 13:50:31,6,6
2024-10-22 13:50:32,4,896
2024-10-22 13:50:33,4,3273
2024-10-22 13:50:34,0,1100
2024-10-22 13:50:35,20,320
2024-10-22 13:50:36,9,18
2024-10-22 13:50:37,9,4787
2024-10-22 13:50:38,0,48
2024-10-22 13:50:39,11,23
2024-10-22 13:50:40,41,43
2024-10-22 13:50:41,654,30
2024-10-22 13:50:42,1307,10
2024-10-22 13:50:43,36,36
2024-10-22 13:50:44,16,24
2024-10-22 13:50:45,1176,0
2024-10-22 13:50:46,7,1557
2024-10-22 13:50:47,7,750
2024-10-22 13:50:48,6,1029
2024-10-22 13:50:49,6,0
2024-10-22 13:50:50,0,380
2024-10-22 13:50:51,4,12
2024-10-22 13:50:52,6,522
2024-10-22 13:50:53,7,560
2024-10-22 13:50:54,57,939
2024-10-22 13:50:55,49,6237
2024-10-22 13:50:56,68,58
2024-10-22 13:50:57,44,188
2024-10-22 13:50:58,45,31
2024-10-22 13:50:59,56,35
2024-10-22 13:51:00,24,1320
2024-10-22 13:51:01,10,440
2024-10-22 13:51:02,12,20
2024-10-22 13:51:03,9,144
2024-10-22 13:51:04,5,85
2024-10-22 13:51:05,6,323
2024-10-22 13:51:06,1,112
2024-10-22 13:51:07,420,958
2024-10-22 13:51:08,2176,309
2024-10-22 13:51:09,2070,160
2024-10-22 13:51:10,70,30
2024-10-22 13:51:11,75,40
2024-10-22 13:51:12,38,707
2024-10-22 13:51:13,869,35
2024-10-22 13:51:14,93,78
2024-10-22 13:51:15,64,516
2024-10-22 13:51:16,14,752
2024-10-22 13:51:17,1442,381
2024-10-22 13:51:18,1574,16
2024-10-22 13:51:19,662,724
2024-10-22 13:51:20,25,14
2024-10-22 13:51:21,520,5
2024-10-22 13:51:22,28,725
2024-10-22 13:51:23,1293,113
2024-10-22 13:51:24,1272,350
2024-10-22 13:51:25,30,14
2024-10-22 13:51:26,28,5
2024-10-22 13:51:27,742,4
2024-10-22 13:51:28,31,2
2024-10-22 13:51:29,626,1591
2024-10-22 13:51:30,61,242
2024-10-22 13:51:31,2407,917
2024-10-22 13:51:32,78,31
2024-10-22 13:51:33,496,14
2024-10-22 13:51:34,2693,848
2024-10-22 13:51:35,72,0
2024-10-22 13:51:36,16,1080
2024-10-22 13:51:37,43,723
2024-10-22 13:51:38,97,31
2024-10-22 13:51:39,492,17
2024-10-22 13:51:40,14,551
2024-10-22 13:51:41,34,1469
2024-10-22 13:51:42,28,40
2024-10-22 13:51:43,37,18
2024-10-22 13:51:44,79,6
2024-10-22 13:51:45,210,9
2024-10-22 13:51:46,3970,19
2024-10-22 13:51:47,59,12
2024-10-22 13:51:48,78,1192
2024-10-22 13:51:49,35,742
2024-10-22 13:51:50,900,8
2024-10-22 13:51:51,2008,9
2024-10-22 13:51:52,1344,16
2024-10-22 13:51:53,15,0
2024-10-22 13:51:54,43,991
2024-10-22 13:51:55,16,0
2024-10-22 13:51:56,5,1230
2024-10-22 13:51:57,414,5
2024-10-22 13:51:58,36,4
2024-10-22 13:51:59,1234,33
2024-10-22 13:52:00,30,32
2024-10-22 13:52:01,11,2224
2024-10-22 13:52:02,54,2379
2024-10-22 13:52:03,178,43
2024-10-22 13:52:04,13,96
2024-10-22 13:52:05,16,0
2024-10-22 13:52:06,12,476
2024-10-22 13:52:07,30,54
2024-10-22 13:52:08,12,707
2024-10-22 13:52:09,1919,15
2024-10-22 13:52:10,1559,15
2024-10-22 13:52:11,21,413
2024-10-22 13:52:12,7,752
2024-10-22 13:52:13,0,21
2024-10-22 13:52:14,28,1198
2024-10-22 13:52:15,46,216
2024-10-22 13:52:16,36,356
2024-10-22 13:52:17,1,68
2024-10-22 13:52:18,2609,2193
2024-10-22 13:52:19,84,36
2024-10-22 13:52:20,584,76
2024-10-22 13:52:21,27,2153
2024-10-22 13:52:22,51,44
2024-10-22 13:52:23,1245,15
2024-10-22 13:52:24,152,128
2024-10-22 13:52:25,261,6
2024-10-22 13:52:26,72,11
2024-10-22 13:52:27,620,20
2024-10-22 13:52:28,11,1178
2024-10-22 13:52:29,48,4914
2024-10-22 13:52:30,61,18
2024-10-22 13:52:31,16,15
2024-10-22 13:52:32,42,6
2024-10-22 13:52:33,398,12
2024-10-22 13:52:34,33,1741
2024-10-22 13:52:35,664,8
2024-10-22 13:52:36,2100,504
2024-10-22 13:52:37,22,8
2024-10-22 13:52:38,26,497
2024-10-22 13:52:39,53,32
2024-10-22 13:52:40,1506,93
2024-10-22 13:52:41,126,1309
2024-10-22 13:52:42,54,276
2024-10-22 13:52:43,55,20
2024-10-22 13:52:44,4,847
2024-10-22 13:52:45,56,1212
2024-10-22 13:52:46,44,567
2024-10-22 13:52:47,90,23
2024-10-22 13:52:48,78,110
2024-10-22 13:52:49,4454,5
2024-10-22 13:52:50,55,1717
2024-10-22 13:52:51,41,784
2024-10-22 13:52:52,850,223
2024-10-22 13:52:53,1768,39
2024-10-22 13:52:54,36,0
2024-10-22 13:52:55,34,1560
2024-10-22 13:52:56,22,44
2024-10-22 13:52:57,1110,19
2024-10-22 13:52:58,122,43
2024-10-22 13:52:59,64,1432
2024-10-22 13:53:00,532,56
2024-10-22 13:53:01,30,24
2024-10-22 13:53:02,32,26
2024-10-22 13:53:03,130,46
2024-10-22 13:53:04,44,5
2024-10-22 13:53:05,3,41
2024-10-22 13:53:06,426,3
2024-10-22 13:53:07,164,0
2024-10-22 13:53:08,942,9
2024-10-22 13:53:09,4462,152
2024-10-22 13:53:10,12,31
2024-10-22 13:53:11,66,1039
2024-10-22 13:53:12,23,18
2024-10-22 13:53:13,599,26
2024-10-22 13:53:14,19,530
2024-10-22 13:53:15,21,32
2024-10-22 13:53:16,12,690
2024-10-22 13:53:17,21,2067
2024-10-22 13:53:18,30,25
2024-10-22 13:53:19,1070,2155
2024-10-22 13:53:20,14,30
2024-10-22 13:53:21,1365,36
2024-10-22 13:53:22,52,2217
2024-10-22 13:53:23,17,36
2024-10-22 13:53:24,9,35
2024-10-22 13:53:25,12,4
2024-10-22 13:53:26,21,12
2024-10-22 13:53:27,333,46
2024-10-22 13:53:28,236,9
2024-10-22 13:53:29,6745,41
2024-10-22 13:53:30,3847,393
2024-10-22 13:53:31,30,1190
2024-10-22 13:53:32,131,667
2024-10-22 13:53:33,65,13
